BlockNumber;Time Since Block start in s;EventType;isHit;Scheiben Nummer (in Sequence);MousePosX;MousePosY;Scheiben Pos X;Scheiben Pos Y;Scheiben Velocity;Scheiben Durchmesser;Zeit of Existence;Maximale Existenzzeit;Anzahl an Scheiben aktuell present;Time To Movement Initiation;Cursor Path Error;final Pos Error;maxMovementVelocity in pixel/sec
4;7,654175;mouse;1;0;0,9190104;0,3550926;0,926475;0,3421406;0;1;0,8829346;40;1;0,1162109;0,02644151;0,01494909;3,2742
4;7,654175;instantiate;0;0;0,9190104;0,3550926;0,4367078;0,6823723;0;0;0;40;202;0;0;0;0
4;8,304565;mouse;1;0;0,4257813;0,6555555;0,4367078;0,6823723;0;1;0,6503906;40;1;0,1030273;0,01920408;0,02895731;2,4422
4;8,336609;instantiate;0;0;0,4257813;0,6555555;0,07429162;0,3812359;0;0;0;40;203;0;0;0;0
4;8,98938;mouse;1;0;0,0859375;0,3675926;0,07429162;0,3812359;0;1;0,652771;40;1;0,1176758;0,04645348;0,01793784;1,996794
4;9,021362;instantiate;0;0;0,08645833;0,3675926;0,4938197;0,5726051;0;0;0;40;204;0;0;0;0
4;9,720947;mouse;1;0;0,4713542;0,5837963;0,4938197;0,5726051;0;1;0,699585;40;1;0,1166992;0,1075215;0,02509868;2,339835
4;9,75531;instantiate;0;0;0,4713542;0,5837963;0,5030088;0,2521435;0;0;0;40;205;0;0;0;0
4;10,45422;mouse;1;0;0,5075521;0,249537;0,5030088;0,2521435;0;1;0,6989136;40;1;0,1817017;0,1075186;0,005237818;2,034161
4;10,47198;instantiate;0;0;0,5075521;0,249537;0,8518867;0,7727205;0;0;0;40;206;0;0;0;0
4;11,25543;mouse;1;0;0,8572916;0,7425926;0,8518867;0,7727205;0;1;0,7834473;40;1;0,1672363;0,003762066;0,03060893;3,11496
4;11,27234;instantiate;0;0;0,8572916;0,7425926;0,07241309;0,3912573;0;0;0;40;207;0;0;0;0
4;12,02283;mouse;1;0;0,09036458;0,3791667;0,07241309;0,3912573;0;1;0,7504883;40;1;0,1175537;0,002131224;0,02164346;3,44652
4;12,02283;instantiate;0;0;0,09036458;0,3791667;0,425501;0,09035018;0;0;0;40;208;0;0;0;0
4;12,68927;mouse;1;0;0,4125;0,04953704;0,425501;0,09035018;0;1;0,6664429;40;1;0,1022949;0,1591626;0,04299481;1,720768
4;12,7052;instantiate;0;0;0,4125;0,04953704;0,5777509;0,5259311;0;0;0;40;209;0;0;0;0
4;13,40656;mouse;1;0;0,5838541;0,487963;0,5777509;0,5259311;0;1;0,701355;40;1;0,2010498;-0,0310072;0,03982745;2,259704
4;13,40656;instantiate;0;0;0,5838541;0,487963;0,1888795;0,6580208;0;0;0;40;210;0;0;0;0
4;14,20734;mouse;1;0;0,1815104;0,6439815;0,1888795;0,6580208;0;1;0,8007813;40;1;0,1368408;0,04066697;0,01585581;1,575622
4;14,20734;instantiate;0;0;0,1815104;0,6439815;0,9345499;0,9174031;0;0;0;40;211;0;0;0;0
4;14,99091;mouse;1;0;0,9359375;0,8930556;0,9345499;0,9174031;0;1;0,7835693;40;1;0,1029053;0,05861914;0,02438705;2,92607
4;15,00684;instantiate;0;0;0,9359375;0,8930556;0,6006193;0,8019845;0;0;0;40;212;0;0;0;0
4;15,72778;mouse;1;0;0,6007813;0,8157408;0,6006193;0,8019845;0;1;0,7209473;40;1;0,1001587;0,4201189;0,01468307;2,948487
4;15,72778;instantiate;0;0;0,6007813;0,8157408;0,3993727;0,2821665;0;0;0;40;213;0;0;0;0
4;16,3916;mouse;1;0;0,4088542;0,2833333;0,3993727;0,2821665;0;1;0,6638184;40;1;0,1359863;0,02119404;0,009709676;2,805283
4;16,42365;instantiate;0;0;0,4088542;0,2833333;0,3566142;0,5969397;0;0;0;40;214;0;0;0;0
4;16,95721;mouse;0;0;0,3356771;0,6314815;0,3566142;0,5969397;0;1;0,5335693;40;1;0,1359863;0,02119404;0,009709676;2,805283
4;17,56042;mouse;1;0;0,3664063;0,5768518;0,3566142;0,5969397;0;1;1,13678;40;1;0,1173096;0,2996497;0,02234737;1,687586
4;17,578;instantiate;0;0;0,3664063;0,5768518;0,8423118;0,7002836;0;0;0;40;215;0;0;0;0
4;18,24152;mouse;1;0;0,8585938;0,7194445;0,8423118;0,7002836;0;1;0,6635132;40;1;0,09967041;0,08641872;0,02514441;2,021945
4;18,27484;instantiate;0;0;0,8585938;0,7194445;0,09175641;0,4184258;0;0;0;40;216;0;0;0;0
4;19,06018;mouse;1;0;0,08854166;0,3976852;0,09175641;0,4184258;0;1;0,7853394;40;1;0,08306885;0,02045834;0,02098826;3,078586
4;19,09235;instantiate;0;0;0,08854166;0,3976852;0,5006562;0,6627136;0;0;0;40;217;0;0;0;0
4;19,75879;mouse;1;0;0,5192708;0,6615741;0,5006562;0,6627136;0;1;0,6664429;40;1;0,08435059;0,09366402;0,01864944;1,771199
4;19,75879;instantiate;0;0;0,5192708;0,6615741;0,08238714;0,1610961;0;0;0;40;218;0;0;0;0
4;20,45935;mouse;1;0;0,07604167;0,174537;0,08238714;0,1610961;0;1;0,7005615;40;1;0,1015625;0,005524933;0,01486348;2,341427
4;20,4953;instantiate;0;0;0,07604167;0,174537;0,6263233;0,7771391;0;0;0;40;219;0;0;0;0
4;21,19293;mouse;1;0;0,6286458;0,7425926;0,6263233;0,7771391;0;1;0,6976318;40;1;0,06726074;0,05024195;0,03462454;2,604397
4;21,19293;instantiate;0;0;0,6286458;0,7425926;0,6550915;0,2175547;0;0;0;40;220;0;0;0;0
4;21,92627;mouse;1;0;0,6541666;0,1972222;0,6550915;0,2175547;0;1;0,7333374;40;1;0,1021118;0,1191988;0,02035349;2,271246
4;21,9599;instantiate;0;0;0,6528646;0,1972222;0,3135579;0,5084808;0;0;0;40;221;0;0;0;0
4;22,74475;mouse;1;0;0,3182292;0,4819444;0,3135579;0,5084808;0;1;0,7848511;40;1;0,06756592;0,1312394;0,02694442;2,257546
4;22,77618;instantiate;0;0;0,3182292;0,4819444;0,7406966;0,2292749;0;0;0;40;222;0;0;0;0
4;23,47821;mouse;1;0;0,7200521;0,237037;0,7406966;0,2292749;0;1;0,7020264;40;1;0,08343506;0,07470012;0,02205558;2,782725
4;23,47821;instantiate;0;0;0,7200521;0,237037;0,09141462;0,9423296;0;0;0;40;223;0;0;0;0
4;24,34485;mouse;1;0;0,1041667;0,9231482;0,09141462;0,9228802;0;1;0,8666382;40;1;0,08514404;0,1283018;0,01275486;3,364619
4;24,37781;instantiate;0;0;0,1041667;0,9231482;0,7175124;0,2430389;0;0;0;40;224;0;0;0;0
4;25,16132;mouse;1;0;0,7213542;0,2425926;0,7175124;0,2430389;0;1;0,7835083;40;1;0,06518555;0,06403977;0,005163145;2,649927
4;25,19812;instantiate;0;0;0,7213542;0,2425926;0,2126591;0,2257082;0;0;0;40;225;0;0;0;0
4;25,89496;mouse;1;0;0,2174479;0,2472222;0,2126591;0,2257082;0;1;0,6968384;40;1;0,06793213;0,1463819;0,02204055;1,908369
4;25,92853;instantiate;0;0;0,2179687;0,2472222;0,5965075;0,1742422;0;0;0;40;226;0;0;0;0
4;26,57941;mouse;0;0;0,6203125;0,1421296;0,5965075;0,1742422;0;1;0,6508789;40;1;0,06793213;0,1463819;0,02204055;1,908369
4;26,88086;mouse;1;0;0,5929688;0,1592593;0,5965075;0,1742422;0;1;0,9523315;40;1;0,06744385;0,2238575;0,01539513;1,713673
4;26,9137;instantiate;0;0;0,5929688;0,1592593;0,8481309;0,8786128;0;0;0;40;227;0;0;0;0
4;27,6947;mouse;1;0;0,8442708;0,8592592;0,8481309;0,8786128;0;1;0,7810059;40;1;0,03399658;0,08522195;0,01973477;2,613432
4;27,71161;instantiate;0;0;0,8442708;0,8592592;0,4209114;0,6237519;0;0;0;40;228;0;0;0;0
4;28,36218;mouse;1;0;0,4223958;0,6291667;0,4209114;0,6237519;0;1;0,6505737;40;1;0,09924316;0,08129662;0,005614521;2,42273
4;28,39752;instantiate;0;0;0,4223958;0,6291667;0,3963217;0,1758893;0;0;0;40;229;0;0;0;0
4;29,12878;mouse;1;0;0,4002604;0,175463;0,3963217;0,1758893;0;1;0,7312622;40;1;0,1174927;0,04870507;0,003961707;1,594135
4;29,16211;instantiate;0;0;0,4002604;0,175463;0,9099967;0,2945644;0;0;0;40;230;0;0;0;0
4;29,99664;mouse;1;0;0,9098958;0,3166667;0,9099967;0,2945644;0;1;0,8345337;40;1;0,09979248;0,194536;0,02210247;2,988047
4;30,03198;instantiate;0;0;0,9098958;0,3166667;0,06121651;0,2932172;0;0;0;40;231;0;0;0;0
4;30,84729;mouse;1;0;0,078125;0,299537;0,06121651;0,2932172;0;1;0,8153076;40;1;0,08343506;-0,007264197;0,01805097;2,728682
4;30,88092;instantiate;0;0;0,078125;0,299537;0,39522;0,5910718;0;0;0;40;232;0;0;0;0
4;31,49731;mouse;0;0;0,3604167;0,5898148;0,39522;0,5910718;0;1;0,616394;40;1;0,08343506;-0,007264197;0,01805097;2,728682
4;31,80469;mouse;1;0;0,3820313;0,5921296;0,39522;0,5910718;0;1;0,9237671;40;1;0,08441162;0,2137775;0,01323107;2,23788
4;31,84949;instantiate;0;0;0,3825521;0,5912037;0,8811575;0,417078;0;0;0;40;233;0;0;0;0
4;32,58203;mouse;1;0;0,8916667;0,4013889;0,8811575;0,417078;0;1;0,7325439;40;1;0,06616211;0,09234768;0,0188836;1,954764
4;32,6178;instantiate;0;0;0,8916667;0,4013889;0,3194426;0,5955843;0;0;0;40;234;0;0;0;0
4;33,19885;mouse;1;0;0,3203125;0,5953704;0,3194426;0,5955843;0;1;0,5810547;40;1;0,08288574;0,05901819;0,0008957881;2,297073
4;33,23077;instantiate;0;0;0,3203125;0,5953704;0,3687958;0,1139003;0;0;0;40;235;0;0;0;0
4;33,86591;mouse;1;0;0,3546875;0,1337963;0,3687958;0,1139003;0;1;0,6351318;40;1;0,1000366;0,006918103;0,02439042;1,729807
4;33,901;instantiate;0;0;0,3546875;0,1337963;0,563342;0,615926;0;0;0;40;236;0;0;0;0
4;34,5976;mouse;1;0;0,5786458;0,6245371;0,563342;0,615926;0;1;0,6965942;40;1;0,05078125;0,08466935;0,01756014;2,048177
4;34,63135;instantiate;0;0;0,5786458;0,6245371;0,5835793;0,2304954;0;0;0;40;237;0;0;0;0
4;35,21442;mouse;1;0;0,5929688;0,2393519;0,5835793;0,2304954;0;1;0,5830688;40;1;0,0838623;0,03730381;0,01290732;1,813754
4;35,21442;instantiate;0;0;0,5929688;0,2393519;0,7295293;0,494804;0;0;0;40;238;0;0;0;0
4;35,84888;mouse;1;0;0,7401041;0,5027778;0,7295293;0,494804;0;1;0,6344604;40;1;0,137085;0,08706692;0,01324415;1,795788
4;35,86462;instantiate;0;0;0,7401041;0,5027778;0,1238168;0,3663592;0;0;0;40;239;0;0;0;0
4;36,54987;mouse;1;0;0,1510417;0,3722222;0,1238168;0,3663592;0;1;0,6852417;40;1;0,1166382;-0,0006694198;0,02912317;2,317147
4;36,54987;instantiate;0;0;0,1510417;0,3722222;0,5140868;0,3800727;0;0;0;40;240;0;0;0;0
4;37,18353;mouse;0;0;0,4841146;0,3652778;0,5140868;0,3800727;0;1;0,633667;40;1;0,1166382;-0,0006694198;0,02912317;2,317147
4;37,4682;mouse;1;0;0,5252604;0,3638889;0,5140868;0,3800727;0;1;0,918335;40;1;0,1702271;0,05045947;0,01966636;2,096421
4;37,4682;instantiate;0;0;0,5252604;0,3638889;0,880853;0,2035919;0;0;0;40;241;0;0;0;0
4;38,25031;mouse;1;0;0,8885416;0,1986111;0,880853;0,2035919;0;1;0,7821045;40;1;0,1168213;0,2131093;0,009160967;2,234402
4;38,25031;instantiate;0;0;0,8885416;0,1986111;0,2013913;0,948871;0;0;0;40;242;0;0;0;0
4;39,15131;mouse;1;0;0,2114583;0,9162037;0,2013913;0,9228812;0;1;0,901001;40;1;0,1189575;0,01306087;0,01208038;2,76189
4;39,16711;instantiate;0;0;0,2114583;0,9162037;0,1211961;0,2796593;0;0;0;40;243;0;0;0;0
4;39,91901;mouse;1;0;0,1223958;0,3027778;0,1211961;0,2796593;0;1;0,7518921;40;1;0,06713867;0,1677394;0,02314961;2,692786
4;39,94977;instantiate;0;0;0,1223958;0,3027778;0,7762677;0,5564883;0;0;0;40;244;0;0;0;0
4;40,63422;mouse;1;0;0,7770833;0,5703704;0,7762677;0,5564883;0;1;0,6844482;40;1;0,06524658;0,0715614;0,01390604;2,386917
